spec,rank,score,validated,frag_cov
index=1148,7,268.0707378049892,False,0.041666666666666664
index=1187,1,326.92344742647094,True,0.12244897959183673
index=1187,2,317.35494113324853,False,0.11224489795918367
index=1187,3,292.7136573737672,False,0.11224489795918367
index=1205,1,371.5167431726436,True,0.1326530612244898
index=1205,2,360.81788151981186,False,0.11224489795918367
index=1205,3,359.1631602908333,False,0.11224489795918367
index=1355,1,405.5060224788469,True,0.11224489795918367
index=1355,2,363.4044533780793,False,0.10204081632653061
index=1355,3,361.41165178398575,False,0.10204081632653061
index=1422,1,438.41548495540144,True,0.16326530612244897
index=1422,2,379.02919136274505,False,0.14285714285714285
index=1422,3,377.20231746052,False,0.1326530612244898
index=1458,5,155.47915904740202,False,0.09375
index=1500,1,198.30302062582436,True,0.03125
index=1506,1,587.8198522865804,True,0.21428571428571427
index=1506,2,397.0124638802409,False,0.1326530612244898
index=1512,1,723.8106850559823,True,0.2653061224489796
index=1512,2,475.31359054034647,False,0.16326530612244897
index=1522,1,177.85196534192127,True,0.052083333333333336
index=1522,4,172.33424466510556,False,0.0625
index=1531,1,160.8217624002468,True,0.0625
index=1531,2,156.85446704093397,False,0.052083333333333336
index=1531,3,155.17041238976162,False,0.052083333333333336
index=1531,4,148.68831494324726,False,0.0625
index=1531,5,145.97920742524283,False,0.07291666666666667
index=1538,1,207.57357268839945,True,0.08333333333333333
index=1538,5,190.41969403652706,False,0.08333333333333333
index=1547,1,379.83301741027515,True,0.052083333333333336
index=1547,3,341.81215641003456,False,0.041666666666666664
index=1547,4,323.0787286242807,False,0.041666666666666664
index=1554,1,523.1727038190762,True,0.19387755102040816
index=1554,2,339.53724081939083,False,0.14285714285714285
index=1561,1,265.50912670768616,True,0.17708333333333334
index=1561,2,246.18058015113849,False,0.16666666666666666
index=1561,6,246.0651308323471,False,0.16666666666666666
index=1563,1,231.0467535027148,True,0.052083333333333336
index=1563,3,227.95344729824367,False,0.07291666666666667
index=1569,1,386.0082235841929,True,0.22448979591836735
index=1569,2,244.24063937084117,False,0.1836734693877551
index=1580,1,642.2759872315561,True,0.2755102040816326
index=1580,2,428.6413182628942,False,0.1836734693877551
index=1586,4,312.1629462279573,False,0.07291666666666667
index=1586,5,311.89599048173693,False,0.10416666666666667
index=1589,1,332.61674381433926,True,0.17346938775510204
index=1589,2,253.0667115441022,False,0.16326530612244897
index=1589,3,251.84897115442286,False,0.14285714285714285
index=1601,1,319.6424921529183,True,0.21875
index=1601,2,319.43125711294476,False,0.1875
index=1601,3,300.67123038695536,False,0.21875
index=1601,4,300.39039644479504,False,0.19791666666666666
index=1601,5,299.2004553429635,False,0.16666666666666666
index=1613,1,660.6741342441842,True,0.22448979591836735
index=1613,2,366.3838829759517,False,0.16326530612244897
index=1632,3,214.80728962381818,False,0.0625
index=1632,4,214.80728962381818,False,0.0625
index=1632,6,205.28514020184815,False,0.0625
index=1632,7,205.28514020184815,False,0.0625
index=1635,3,174.8250043170102,False,0.09375
index=1635,5,165.37591705275963,False,0.10416666666666667
index=1635,6,165.37591705275963,False,0.10416666666666667
index=1638,2,317.46541791680295,False,0.10416666666666667
index=1638,4,297.09976881495555,False,0.10416666666666667
index=1638,5,297.06563794451006,False,0.11458333333333333
index=1640,1,386.3812794124859,True,0.20408163265306123
index=1640,2,352.80646001510655,False,0.17346938775510204
index=1640,3,350.89942192012273,False,0.16326530612244897
index=1641,1,247.70971860449487,True,0.09375
index=1641,2,247.70971860449487,False,0.09375
index=1641,5,235.03457079793353,False,0.052083333333333336
index=1641,6,234.96747218810444,False,0.08333333333333333
index=1641,7,234.96747218810444,False,0.08333333333333333
index=1641,8,234.6133076110259,False,0.041666666666666664
index=1643,1,164.48743784364143,True,0.10416666666666667
index=1643,2,156.36717651167132,False,0.08333333333333333
index=1643,5,129.89509163497962,False,0.0625
index=1648,5,246.64674814888232,False,0.052083333333333336
index=1651,1,305.5272598306778,True,0.15306122448979592
index=1651,2,294.96598829788564,False,0.15306122448979592
index=1651,3,293.32089882892996,False,0.14285714285714285
index=1652,1,171.63623264718953,True,0.09375
index=1652,5,153.24026850335198,False,0.0625
index=1652,9,152.38972673541792,False,0.09375
index=1659,1,177.73807070017972,True,0.0625
index=1659,2,177.73807070017972,False,0.0625
index=1659,4,160.68385576835792,False,0.0625
index=1659,7,160.5555599737071,False,0.0625
index=1666,2,181.1487086490299,False,0.09375
index=1666,3,181.1487086490299,False,0.09375
index=1666,4,181.08406844555702,False,0.09375
index=1666,5,181.08406844555702,False,0.09375
index=1666,9,180.73849087431825,False,0.07291666666666667
index=1677,1,188.53569576077768,True,0.07291666666666667
index=1677,3,170.34605345326156,False,0.07291666666666667
index=1677,4,170.34605345326156,False,0.07291666666666667
index=1677,8,170.1858879529728,False,0.07291666666666667
index=1677,9,170.1858879529728,False,0.07291666666666667
index=1686,3,248.6625263965998,False,0.052083333333333336
index=1686,4,248.6625263965998,False,0.052083333333333336
index=1686,5,248.52000788951443,False,0.0625
index=1717,1,469.7654891587663,True,0.23469387755102042
index=1723,1,536.6052402264208,True,0.25510204081632654
index=1723,2,336.8671813982269,False,0.16326530612244897
index=1982,1,245.44109577849468,True,0.09375
index=1982,3,203.26327516848463,False,0.09375
index=1982,5,202.15100693311308,False,0.10416666666666667
index=1982,6,202.15100693311308,False,0.13541666666666666
index=1984,1,219.96367810300342,True,0.09375
index=1984,2,219.96367810300342,False,0.09375
index=1984,3,219.94248634070686,False,0.10416666666666667
index=1984,4,219.94248634070686,False,0.10416666666666667
index=1984,5,219.94248634070686,False,0.13541666666666666
index=1984,6,219.94248634070686,False,0.13541666666666666
index=1984,7,219.933457618024,False,0.09375
index=1997,1,196.99756567418245,True,0.10416666666666667
index=1997,4,178.12999500016167,False,0.10416666666666667
index=1997,5,178.12999500016167,False,0.10416666666666667
index=1997,6,178.12999500016167,False,0.10416666666666667
index=1999,2,195.06110864941436,False,0.052083333333333336
index=1999,4,184.96855456847683,False,0.09375
index=2011,1,233.21974132418956,True,0.09375
index=2011,2,233.21974132418956,False,0.09375
index=2011,3,233.21974132418956,False,0.08333333333333333
index=2011,7,213.90721052236717,False,0.09375
index=2011,9,213.90721052236717,False,0.08333333333333333
index=2011,10,213.90721052236717,False,0.07291666666666667
index=2019,6,171.6523393990859,True,0.13541666666666666
index=2019,7,171.6523393990859,False,0.13541666666666666
index=2062,5,277.5814120753607,False,0.08333333333333333
index=2063,1,472.2631392271996,True,0.2653061224489796
index=2063,2,472.2631392271996,False,0.2857142857142857
index=2063,3,472.2631392271996,False,0.2653061224489796
index=2063,4,426.6971413433844,False,0.24489795918367346
index=2063,5,404.25418125067495,False,0.21428571428571427
index=2063,6,386.70394630613566,False,0.24489795918367346
index=2071,1,306.97144338641715,True,0.09375
index=2098,2,199.01483636233252,False,0.0625
index=2098,3,195.7595043317012,False,0.07291666666666667
index=2098,5,182.52465163850115,False,0.07291666666666667
index=2114,1,270.28088174199576,True,0.07291666666666667
index=2114,3,234.32915954469712,False,0.052083333333333336
index=2119,1,134.20797796940883,True,0.052083333333333336
index=2119,4,88.61607364826759,False,0.0625
index=2119,5,73.15134901899316,True,0.0625
index=2123,3,282.4099462459274,False,0.10416666666666667
index=2123,4,281.83372833593216,False,0.08333333333333333
index=2148,3,288.0542825264282,False,0.09375
index=2148,4,287.99162599431037,False,0.08333333333333333
index=2148,5,273.40452139412355,False,0.11458333333333333
index=2148,6,273.33965707865286,False,0.10416666666666667
index=2150,1,241.06340162934063,True,0.0
index=2150,2,231.33324273182464,False,0.0
index=2150,3,231.20916930490367,False,0.0
index=2150,6,224.4850913632838,False,0.0
index=2150,7,224.4850913632838,False,0.0
index=2159,1,195.26757011936436,True,0.010416666666666666
index=2159,2,195.26757011936436,False,0.010416666666666666
index=2159,3,185.28765689337553,False,0.010416666666666666
index=2159,4,185.0442298953214,False,0.010416666666666666
index=2159,6,180.14543163423974,False,0.010416666666666666
index=2178,2,77.47483101623723,False,0.0
index=2178,5,76.81147192011674,False,0.0
index=2366,1,248.9452932066251,True,0.24489795918367346
index=2366,2,248.9452932066251,False,0.2653061224489796
index=2366,3,248.9452932066251,False,0.2755102040816326
index=2366,4,248.9452932066251,False,0.24489795918367346
index=2366,5,248.9452932066251,False,0.24489795918367346
index=2366,6,218.21146370608693,False,0.22448979591836735
index=2366,7,173.4353731549022,False,0.19387755102040816
index=2366,8,124.82809168526356,False,0.1836734693877551
index=2407,1,101.29590691337832,True,0.03125
index=2407,4,85.55079138738881,False,0.020833333333333332
index=2436,1,126.76228318430725,True,0.09375
index=2436,3,113.50992792149724,False,0.08333333333333333
index=2446,4,182.30399966775198,True,0.13541666666666666
index=2446,5,182.30399966775198,False,0.13541666666666666
index=2446,7,171.3998003436854,False,0.13541666666666666
index=2446,8,171.16763028515368,False,0.13541666666666666
index=2446,9,171.16763028515368,False,0.13541666666666666
index=2446,10,171.16763028515368,False,0.13541666666666666
index=2468,1,78.91142916432288,True,0.03125
index=2468,4,78.33473967093798,False,0.020833333333333332
index=2468,5,78.33473546485082,False,0.03125
index=2515,1,170.6688062971309,True,0.052083333333333336
index=2515,3,170.55798410282745,False,0.041666666666666664
index=2515,4,170.55798410282745,False,0.041666666666666664
index=2515,7,139.30776874776808,False,0.041666666666666664
index=2515,8,139.30776874776808,False,0.041666666666666664
index=2515,9,139.30776874776808,False,0.041666666666666664
index=2515,10,139.30776874776808,False,0.041666666666666664
index=2523,1,948.0889572083188,True,0.16326530612244897
index=2523,2,456.42759635689174,False,0.1836734693877551
index=2545,1,980.3587004665069,True,0.29591836734693877
index=2545,2,455.7445874595291,False,0.1326530612244898
index=2558,1,152.38978413419872,True,0.052083333333333336
index=2558,2,152.38978413419872,False,0.052083333333333336
index=2558,4,143.33767929429732,False,0.0625
index=2558,5,143.33767929429732,False,0.0625
index=2558,10,135.17230607208398,False,0.03125
index=2565,1,280.43975594718927,True,0.12244897959183673
index=2565,2,190.59497755006623,False,0.11224489795918367
index=2565,3,185.83873728889617,False,0.11224489795918367
index=2574,1,148.61483988667055,True,0.07291666666666667
index=2574,2,148.49417554155855,False,0.08333333333333333
index=2574,3,148.40345512146624,False,0.07291666666666667
index=2574,4,148.40345512146624,False,0.08333333333333333
index=2574,5,148.40345512146624,False,0.08333333333333333
index=2574,6,148.40345512146624,False,0.08333333333333333
index=2574,7,148.40345512146624,False,0.08333333333333333
index=2575,5,157.7454462133874,True,0.125
index=2583,1,420.56062492811714,True,0.09183673469387756
index=2583,2,307.13915893870353,False,0.09183673469387756
index=2583,3,305.49212814990153,False,0.09183673469387756
index=2587,1,920.6306265159772,True,0.32653061224489793
index=2587,2,457.23346590073345,False,0.14285714285714285
index=2591,1,320.69679625571814,True,0.11224489795918367
index=2591,2,252.4408170095274,False,0.14285714285714285
index=2591,3,232.70018551269868,False,0.1326530612244898
index=2604,1,1054.460029475349,True,0.336734693877551
index=2604,2,493.36605668165276,False,0.15306122448979592
index=2617,1,148.07071386073463,True,0.13541666666666666
index=2621,1,1043.714129931855,True,0.29591836734693877
index=2621,2,553.3777729393485,False,0.16326530612244897
index=2630,1,916.0195545255656,True,0.2653061224489796
index=2630,2,367.4672932793537,False,0.12244897959183673
index=2638,1,963.9438670902534,True,0.2857142857142857
index=2638,2,427.3000094139128,False,0.15306122448979592
index=2647,1,876.3909190851414,True,0.2653061224489796
index=2647,2,483.84454402505816,False,0.15306122448979592
index=2655,1,837.0578393541789,True,0.2653061224489796
index=2655,2,389.0709520999867,False,0.14285714285714285
index=2663,1,779.7198996151624,True,0.25510204081632654
index=2663,2,381.0523914036921,False,0.16326530612244897
index=2671,1,1033.1147457390034,True,0.30612244897959184
index=2671,2,464.22039520386534,False,0.20408163265306123
index=2679,1,888.3793486681918,True,0.2857142857142857
index=2679,2,525.7957302382622,False,0.1836734693877551
index=2686,1,867.3758150219038,True,0.2857142857142857
index=2686,2,486.7727503133893,False,0.1836734693877551
index=2694,1,854.9876954262469,True,0.29591836734693877
index=2694,2,629.4639226930116,False,0.17346938775510204
index=2701,1,691.8341056514032,True,0.29591836734693877
index=2701,2,573.4381212098912,False,0.22448979591836735
index=2708,1,787.2928160698664,True,0.21428571428571427
index=2708,2,682.8763961594804,False,0.16326530612244897
index=2715,1,176.36901935094028,True,0.10416666666666667
index=2715,2,164.75471335523665,False,0.10416666666666667
index=2715,4,160.41917318266047,False,0.10416666666666667
index=2715,5,160.2221934685197,False,0.10416666666666667
index=2715,6,160.2221934685197,False,0.10416666666666667
index=2715,7,160.2221934685197,False,0.125
index=2715,8,160.2221934685197,False,0.125
index=2716,1,589.4397222100363,True,0.22448979591836735
index=2716,2,517.7888606690486,False,0.15306122448979592
index=2724,1,726.7575264534321,True,0.2755102040816326
index=2724,2,645.1649418553011,False,0.1836734693877551
index=2732,1,629.4172019261518,True,0.14285714285714285
index=2732,2,617.1155353464258,False,0.2653061224489796
index=2740,1,777.1559035841535,True,0.23469387755102042
index=2740,2,587.2303409143032,False,0.32653061224489793
index=2748,1,812.0725021791625,True,0.11224489795918367
index=2748,2,656.5648304143151,False,0.17346938775510204
index=2750,1,175.1101136273969,True,0.20833333333333334
index=2750,2,175.1101136273969,False,0.20833333333333334
index=2750,3,175.1101136273969,False,0.20833333333333334
index=2750,4,158.94970267810984,False,0.21875
index=2750,5,158.94970267810984,False,0.21875
index=2750,6,143.12928817849755,False,0.21875
index=2750,7,143.1267421796113,False,0.1875
index=2750,8,143.1267421796113,False,0.1875
index=2750,9,127.6483826661509,False,0.1875
index=2756,1,770.738183484852,True,0.20408163265306123
index=2756,2,577.1603550636665,False,0.2653061224489796
index=2764,2,96.70792552895071,False,0.0
index=2764,4,82.84115916694589,False,0.0
index=2765,1,900.5042417841013,True,0.11224489795918367
index=2765,2,604.6133368582061,False,0.19387755102040816
index=2773,1,824.6880183914523,True,0.16326530612244897
index=2773,2,597.2086126812779,False,0.22448979591836735
index=2775,1,156.68835221101585,True,0.08333333333333333
index=2775,2,156.68835221101585,False,0.08333333333333333
index=2775,3,156.68835221101585,False,0.08333333333333333
index=2775,9,137.25732950025002,False,0.19791666666666666
index=2775,10,137.25732950025002,False,0.19791666666666666
index=2777,1,136.6967487805739,True,0.22916666666666666
index=2781,1,829.1952527856091,True,0.19387755102040816
index=2781,2,535.714839768808,False,0.23469387755102042
index=2789,1,1004.1518410656372,True,0.23469387755102042
index=2789,2,673.1445859890787,False,0.2857142857142857
index=2794,6,246.77116208525916,True,0.13541666666666666
index=2797,1,747.2587145717309,True,0.19387755102040816
index=2797,2,591.7505972988945,False,0.22448979591836735
index=2799,1,116.40940674178819,True,0.20833333333333334
index=2799,2,116.40940674178819,False,0.17708333333333334
index=2799,3,116.40940674178819,False,0.20833333333333334
index=2799,4,116.40940674178819,False,0.17708333333333334
index=2799,5,116.12461448289821,False,0.13541666666666666
index=2799,6,116.12461448289821,False,0.13541666666666666
index=2799,7,100.18140623766882,False,0.19791666666666666
index=2799,8,100.18140623766882,False,0.19791666666666666
index=2799,9,100.18140623766882,False,0.19791666666666666
index=2799,10,100.18140623766882,False,0.16666666666666666
index=2801,1,429.1598372480249,True,0.17346938775510204
index=2801,2,426.8962297254831,False,0.15306122448979592
index=2801,3,422.6091013886565,False,0.15306122448979592
index=2804,1,867.9521762511004,True,0.17346938775510204
index=2804,2,636.2728672055953,False,0.21428571428571427
index=2810,1,87.42444371669679,True,0.07291666666666667
index=2810,2,60.64173709418097,False,0.052083333333333336
index=2810,3,60.20288151060727,False,0.0625
index=2811,1,1023.3063575779084,True,0.17346938775510204
index=2811,2,598.1624231206785,False,0.21428571428571427
index=2819,1,932.1690722559151,True,0.15306122448979592
index=2819,2,593.7177167799738,False,0.25510204081632654
index=2822,1,552.5740341542609,True,0.2653061224489796
index=2822,2,549.7093268504518,False,0.25510204081632654
index=2822,3,442.3027678955973,False,0.17346938775510204
index=2828,1,790.6482237943076,True,0.1326530612244898
index=2828,2,492.71536048380136,False,0.21428571428571427
index=2831,1,510.26627236543965,True,0.2653061224489796
index=2831,2,485.11864102441564,False,0.24489795918367346
index=2831,3,456.50799228507003,False,0.1836734693877551
index=2834,1,122.35616377087011,True,0.1875
index=2834,2,114.30931081343914,False,0.09375
index=2834,3,113.854193008495,False,0.08333333333333333
index=2835,1,882.380425108235,True,0.15306122448979592
index=2835,2,588.3585492930044,False,0.1836734693877551
index=2842,1,495.603553912252,True,0.22448979591836735
index=2843,1,940.6711623664636,True,0.17346938775510204
index=2843,2,675.5762540781733,False,0.2653061224489796
index=2845,1,627.3407710006696,True,0.15306122448979592
index=2845,2,592.7428560776664,False,0.23469387755102042
index=2851,1,850.8313752923862,True,0.17346938775510204
index=2851,2,514.7885353393183,False,0.20408163265306123
index=2854,1,560.8411191648304,True,0.12244897959183673
index=2854,2,506.491029694435,False,0.20408163265306123
index=2858,1,841.1109100409686,True,0.1836734693877551
index=2858,2,550.7138579755517,False,0.2653061224489796
index=2861,1,605.5162246078659,True,0.14285714285714285
index=2861,2,488.4049434864145,False,0.22448979591836735
index=2865,1,1213.7528160967709,True,0.11224489795918367
index=2865,2,723.283412742415,False,0.2653061224489796
index=2872,1,987.9103819071537,True,0.1326530612244898
index=2872,2,554.7980110957524,False,0.25510204081632654
index=2879,1,986.1036174958731,True,0.12244897959183673
index=2879,2,461.75853962033966,False,0.20408163265306123
index=2882,1,626.1346941413508,True,0.10204081632653061
index=2882,2,598.217971332872,False,0.10204081632653061
index=2882,3,491.58820250253336,False,0.10204081632653061
index=2883,1,612.2808933014749,True,0.16326530612244897
index=2883,2,509.5085129002962,False,0.16326530612244897
index=2884,6,190.6936087611304,False,0.08333333333333333
index=2887,1,998.8625780815562,True,0.12244897959183673
index=2887,2,505.7130650919938,False,0.19387755102040816
index=2893,1,994.3129394668755,True,0.1836734693877551
index=2893,2,563.9160611314533,False,0.20408163265306123
index=2899,1,979.2189690272708,True,0.1836734693877551
index=2899,2,534.3906187949692,False,0.25510204081632654
index=2904,1,501.8294021583863,True,0.20408163265306123
index=2904,2,466.64836878976234,False,0.2653061224489796
index=2905,1,262.9821053131808,True,0.21875
index=2905,4,257.46434762883194,False,0.10416666666666667
index=2905,5,257.46434762883194,False,0.10416666666666667
index=2905,6,243.6034512168357,False,0.10416666666666667
index=2905,7,243.6034512168357,False,0.10416666666666667
index=2905,8,241.8896676827655,False,0.20833333333333334
index=2905,9,241.8896676827655,False,0.20833333333333334
index=2906,1,921.2454065128829,True,0.14285714285714285
index=2906,2,518.7009988426653,False,0.23469387755102042
index=2913,1,1032.545533810686,True,0.1836734693877551
index=2913,2,543.8107738801184,False,0.22448979591836735
index=2917,1,587.5765840806432,True,0.22448979591836735
index=2917,2,477.7187314470019,False,0.21428571428571427
index=2919,1,515.2654390738287,True,0.24489795918367346
index=2921,1,940.1386548828023,True,0.19387755102040816
index=2921,2,527.9430832955634,False,0.2653061224489796
index=2924,1,774.6485178917106,True,0.10204081632653061
index=2924,2,746.3841595580952,False,0.10204081632653061
index=2924,3,397.0577487007119,False,0.10204081632653061
index=2926,1,625.0287055051616,True,0.15306122448979592
index=2926,2,504.3777654303531,False,0.20408163265306123
index=2929,3,186.56427935081916,False,0.09375
index=2929,4,186.56427935081916,False,0.09375
index=2929,5,176.83405069125004,False,0.09375
index=2929,6,175.12911039355282,False,0.08333333333333333
index=2929,7,172.7677430146084,False,0.09375
index=2930,1,946.1480021423496,True,0.16326530612244897
index=2930,2,570.6798029934256,False,0.30612244897959184
index=2936,5,128.28389215686326,False,0.0
index=2938,1,895.8559776127665,True,0.15306122448979592
index=2938,2,585.8727419224174,False,0.2653061224489796
index=2942,1,537.6437876821136,True,0.24489795918367346
index=2942,2,472.13216012803036,False,0.22448979591836735
index=2946,1,780.5233310576004,True,0.21428571428571427
index=2946,2,621.3268675839792,False,0.1836734693877551
index=2950,1,543.9164663964015,True,0.21428571428571427
index=2950,2,526.8247220921687,False,0.21428571428571427
index=2954,1,688.1882179071129,True,0.21428571428571427
index=2954,2,593.4374199888321,False,0.29591836734693877
index=2958,1,140.97370680611473,True,0.125
index=2958,2,140.97370680611473,False,0.125
index=2958,3,140.9437791980203,False,0.1875
index=2958,4,140.9437791980203,False,0.1875
index=2958,5,140.9437791980203,False,0.1875
index=2958,6,135.749021409322,False,0.07291666666666667
index=2958,7,135.749021409322,False,0.07291666666666667
index=2958,8,135.749021409322,False,0.07291666666666667
index=2958,9,124.6055372725393,False,0.16666666666666666
index=2958,10,124.6055372725393,False,0.16666666666666666
index=2963,1,615.4528628040871,True,0.21428571428571427
index=2963,2,479.0966920880993,False,0.16326530612244897
index=2967,1,777.0827794203528,True,0.2653061224489796
index=2967,2,759.5035354470003,False,0.24489795918367346
index=2971,1,128.1001069819911,True,0.07291666666666667
index=2971,2,83.85487525902818,True,0.13541666666666666
index=2971,3,83.03114507214244,False,0.13541666666666666
index=2971,4,68.41113023223161,False,0.0625
index=2971,5,64.99843402881142,False,0.0625
index=2979,1,234.6626540564211,True,0.0
index=2979,2,234.6272330003717,False,0.0
index=2979,5,220.27786505061684,False,0.0
index=2987,1,109.0988590649775,True,0.11458333333333333
index=2987,2,107.99605030709317,False,0.125
index=2990,3,141.58710601079167,False,0.03125
index=2991,1,469.411549628113,True,0.15306122448979592
index=2991,2,461.80878099014694,False,0.14285714285714285
index=2991,3,398.82539315259584,False,0.15306122448979592
index=2995,1,211.72171669878452,True,0.1875
index=2995,2,194.3731988187115,True,0.17708333333333334
index=2995,3,133.10225719924784,False,0.0625
index=2995,4,119.39672696163852,False,0.16666666666666666
index=2995,5,103.31318765611857,False,0.15625
index=2998,1,201.05969784692977,True,0.0625
