spec,rank,score,validated,frag_cov
index=1295,1,786.0228984319067,True,0.4387755102040816
index=1295,2,786.0113253191254,True,0.46938775510204084
index=1295,3,661.2204378089161,False,0.3877551020408163
index=1295,4,635.1453989127135,False,0.37755102040816324
index=1295,5,633.1831356449029,False,0.3979591836734694
index=1296,1,463.24413596892447,True,0.2755102040816326
index=1296,2,461.16853836553037,False,0.2755102040816326
index=1296,3,460.0730948371771,False,0.32653061224489793
index=1296,5,412.9508074539971,False,0.29591836734693877
index=1297,3,253.74115923468526,False,0.21428571428571427
index=1297,4,253.74115923468526,False,0.21428571428571427
index=1297,5,253.74115923468526,False,0.21428571428571427
index=1298,1,542.1614524441628,True,0.2755102040816326
index=1298,2,515.7628598436143,False,0.2755102040816326
index=1298,3,499.0400858740534,False,0.2755102040816326
index=1298,4,497.03971372328044,False,0.2755102040816326
index=1298,5,489.8479287557484,False,0.2857142857142857
index=1300,1,368.4739823278154,True,0.30612244897959184
index=1300,3,352.63625414458784,False,0.29591836734693877
index=1300,4,351.8169102953195,False,0.29591836734693877
index=1300,5,349.1977076004059,False,0.29591836734693877
index=1301,1,824.7297775845959,True,0.6020408163265306
index=1301,2,747.9509754757783,False,0.5510204081632653
index=1301,3,697.3989927230691,False,0.4897959183673469
index=1301,4,697.1965558922478,False,0.5306122448979592
index=1301,5,696.607003874348,False,0.4897959183673469
index=1302,1,702.270801034155,True,0.5102040816326531
index=1302,2,655.3552499061767,False,0.46938775510204084
index=1302,3,608.960168640655,False,0.45918367346938777
index=1302,4,584.6261287870598,False,0.37755102040816324
index=1302,5,580.9956519259212,False,0.42857142857142855
index=1303,1,337.95951743698777,True,0.22448979591836735
index=1303,4,316.9342209384893,False,0.21428571428571427
index=1303,5,316.71064368807373,False,0.22448979591836735
index=1304,1,562.5535973603243,True,0.336734693877551
index=1304,2,562.5535973603243,False,0.336734693877551
index=1304,3,556.8925352070601,False,0.3469387755102041
index=1304,4,554.4174895801382,False,0.3469387755102041
index=1304,5,538.2925104634073,False,0.3469387755102041
index=1305,1,446.6672147254686,True,0.37755102040816324
index=1305,2,432.20717801434404,False,0.336734693877551
index=1305,3,432.20717801434404,False,0.35714285714285715
index=1305,4,406.94190090883234,False,0.3163265306122449
index=1305,5,406.940328220881,True,0.32653061224489793
index=1306,1,499.4588116192446,True,0.3469387755102041
index=1306,2,498.90970196569685,False,0.3469387755102041
index=1306,3,456.18113286396465,False,0.32653061224489793
index=1306,4,455.6518565249903,False,0.32653061224489793
index=1306,5,435.32705660106694,False,0.30612244897959184
